,birthArea,birthDate,currentNationalTeamId,currentTeamId,firstName,foot,height,lastName,middleName,passportArea,role,shortName,weight,wyId
1808,"{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",1993-11-15,12274,3159,Paulo Bruno,left,177,Exequiel Dybala,,"{'name': 'Poland', 'id': '616', 'alpha3code': 'POL', 'alpha2code': 'PL'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",P. Dybala,69,89186
1809,"{'name': 'United States', 'id': '840', 'alpha3code': 'USA', 'alpha2code': 'US'}",1990-11-10,null,2443,Aron,right,184,J\u00f3hannsson,,"{'name': 'Iceland', 'id': '352', 'alpha3code': 'ISL', 'alpha2code': 'IS'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",A. J\u00f3hannsson,70,56424
1810,"{'name': 'Denmark', 'id': '208', 'alpha3code': 'DNK', 'alpha2code': 'DK'}",1993-07-12,7712,3772,Lukas,right,185,Lerager,,"{'name': 'Denmark', 'id': '208', 'alpha3code': 'DNK', 'alpha2code': 'DK'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",L. Lerager,80,56441
1811,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",1992-05-10,null,3176,Marco,right,192,Sportiello,,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",M. Sportiello,87,23705
1812,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1999-07-11,null,3772,Zaydou,left,178,Youssouf,,"{'name': 'Comoros', 'id': '174', 'alpha3code': 'COM', 'alpha2code': 'KM'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",Z. Youssouf,70,482491
1813,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",1993-02-12,null,3173,Paolo Pancrazio,right,187,Farag\u00f2,,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",P. Farag\u00f2,80,220359
1814,"{'name': 'Congo DR', 'id': '180', 'alpha3code': 'COD', 'alpha2code': 'CD'}",1995-04-01,18538,2445,Chadrac,right,172,Akolo,,"{'name': 'Congo DR', 'id': '180', 'alpha3code': 'COD', 'alpha2code': 'CD'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",C. Akolo,72,328131
1815,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1999-05-29,null,3779,Ismael,right,0,Aaneba,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",I. Aaneba,0,449882
1816,"{'name': 'Sweden', 'id': '752', 'alpha3code': 'SWE', 'alpha2code': 'SE'}",1986-08-17,7047,16926,Marcus,right,184,Berg,,"{'name': 'Sweden', 'id': '752', 'alpha3code': 'SWE', 'alpha2code': 'SE'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",M. Berg,85,14908
1817,"{'name': 'Peru', 'id': '604', 'alpha3code': 'PER', 'alpha2code': 'PE'}",1984-01-01,15594,5644,Jos\u00e9 Paolo,right,185,Guerrero Gonz\u00e1lez,,"{'name': 'Peru', 'id': '604', 'alpha3code': 'PER', 'alpha2code': 'PE'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",P. Guerrero,82,14909
1818,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1989-04-07,null,3804,Benjamin,right,184,Leroy,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",B. Leroy,74,253312
1819,"{'name': 'Gambia', 'id': '270', 'alpha3code': 'GMB', 'alpha2code': 'GM'}",1998-06-06,null,2450,Bakery,right,184,Jatta,,"{'name': 'Gambia', 'id': '270', 'alpha3code': 'GMB', 'alpha2code': 'GM'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",B. Jatta,79,449921
1820,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1996-09-16,null,3780,Alexis,right,184,Blin,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",A. Blin,78,253333
1821,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1998-05-23,null,3165,Mehdi Pascal Marcel,right,185,L\u00e9ris,,"{'name': 'Algeria', 'id': '12', 'alpha3code': 'DZA', 'alpha2code': 'DZ'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",M. L\u00e9ris,74,449978
1822,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",2000-02-16,4423,3766,Amine,right,180,Gouiri,,"{'name': 'Algeria', 'id': '12', 'alpha3code': 'DZA', 'alpha2code': 'DZ'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",A. Gouiri,72,449985
1823,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",1998-05-06,3763,3315,Claud,right,180,Adjapong,,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",C. Adjapong,74,417231
1824,"{'name': 'Chile', 'id': '152', 'alpha3code': 'CHL', 'alpha2code': 'CL'}",1989-04-17,null,2446,Charles Mariano,left,171,Ar\u00e1nguiz Sandoval,,"{'name': 'Chile', 'id': '152', 'alpha3code': 'CHL', 'alpha2code': 'CL'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",C. Ar\u00e1nguiz,71,89559
1825,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",1993-09-30,null,3163,Francesco,right,178,Zampano,,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",F. Zampano,74,24024
1826,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",1997-03-22,null,3204,Alex,left,190,Meret,,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",A. Meret,82,286215
1827,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",1997-02-07,null,3173,Nicol\u00f2,right,172,Barella,,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",N. Barella,68,286223
1828,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",1997-09-30,3764,3194,Gianfilippo,left,180,Felicioli,,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",G. Felicioli,77,286225
1829,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",1998-01-08,3763,3157,Manuel,right,185,Locatelli,,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",M. Locatelli,75,286226
1830,"{'name': 'Cape Verde Islands', 'id': '132', 'alpha3code': 'CPV', 'alpha2code': 'CV'}",1996-01-10,null,3782,Vagner Jos\u00e9,right,0,Dias Gon\u00e7alves,,"{'name': 'Cape Verde Islands', 'id': '132', 'alpha3code': 'CPV', 'alpha2code': 'CV'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",Vagner,0,351851
1831,"{'name': 'Ghana', 'id': '288', 'alpha3code': 'GHA', 'alpha2code': 'GH'}",1993-06-13,null,679,Thomas Teye,right,185,Partey,,"{'name': 'Ghana', 'id': '288', 'alpha3code': 'GHA', 'alpha2code': 'GH'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",Thomas,76,217031
1832,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1997-01-09,4425,3780,Issa,right,194,Diop,,"{'name': 'Senegal', 'id': '686', 'alpha3code': 'SEN', 'alpha2code': 'SN'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",I. Diop,92,286380
1833,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1997-04-09,null,3770,Enock,right,183,Kwateng,,"{'name': 'Ghana', 'id': '288', 'alpha3code': 'GHA', 'alpha2code': 'GH'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",E. Kwateng,75,286381
1834,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1997-05-11,4426,3780,Cl\u00e9ment,right,178,Michelin,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",C. Michelin,63,286382
1835,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1997-01-04,null,3775,Arnaud,right,180,Lusamba,,"{'name': 'Congo DR', 'id': '180', 'alpha3code': 'COD', 'alpha2code': 'CD'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",A. Lusamba,61,286388
1836,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1997-05-15,4418,676,Ousmane,both,178,Demb\u00e9l\u00e9,,"{'name': 'Mauritania', 'id': '478', 'alpha3code': 'MRT', 'alpha2code': 'MR'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",O. Demb\u00e9l\u00e9,67,286390
1837,"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",1997-01-09,null,2443,Ole,right,187,K\u00e4uper,,"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",O. K\u00e4uper,77,286404
1838,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",1988-11-10,null,3219,Massimo,right,184,Coda,,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",M. Coda,72,24269
1839,"{'name': 'Uruguay', 'id': '858', 'alpha3code': 'URY', 'alpha2code': 'UY'}",1995-09-30,null,698,Mauro Wilney,right,175,Arambarri Rosa,,"{'name': 'Uruguay', 'id': '858', 'alpha3code': 'URY', 'alpha2code': 'UY'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",M. Arambarri,74,286448
1840,"{'name': 'Saudi Arabia', 'id': '682', 'alpha3code': 'SAU', 'alpha2code': 'SA'}",1994-09-14,16521,16469,Fahad Mosaed,right,168,Al Muwallad Al Harbi,,"{'name': 'Saudi Arabia', 'id': '682', 'alpha3code': 'SAU', 'alpha2code': 'SA'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",Fahad Al Muwallad,65,122623
1841,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1996-03-20,null,3777,Matthieu,left,178,Udol,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",M. Udol,75,286506
1842,"{'name': 'Russia', 'id': '643', 'alpha3code': 'RUS', 'alpha2code': 'RU'}",1993-01-15,14358,13885,Daler,right,182,Kuzyaev,,"{'name': 'Tajikistan', 'id': '762', 'alpha3code': 'TJK', 'alpha2code': 'TJ'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",D. Kuzyaev,74,220971
1843,"{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}",1995-06-16,null,3799,Baptiste,right,189,Guillaume,,"{'name': 'Belgium', 'id': '56', 'alpha3code': 'BEL', 'alpha2code': 'BE'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",B. Guillaume,77,253784
1844,"{'name': 'Netherlands', 'id': '528', 'alpha3code': 'NLD', 'alpha2code': 'NL'}",1993-03-19,16216,9,Hakim,left,180,Ziyech,,"{'name': 'Morocco', 'id': '504', 'alpha3code': 'MAR', 'alpha2code': 'MA'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",H. Ziyech,65,221039
1845,"{'name': 'Netherlands', 'id': '528', 'alpha3code': 'NLD', 'alpha2code': 'NL'}",1993-05-25,null,3315,Timo,right,188,Letschert,,"{'name': 'Netherlands', 'id': '528', 'alpha3code': 'NLD', 'alpha2code': 'NL'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",T. Letschert,75,221047
1846,"{'name': 'Czech Republic', 'id': '203', 'alpha3code': 'CZE', 'alpha2code': 'CZ'}",1992-04-14,11555,2443,Ji\u0159\u00ed,right,196,Pavlenka,,"{'name': 'Czech Republic', 'id': '203', 'alpha3code': 'CZE', 'alpha2code': 'CZ'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",J. Pavlenka,81,253822
1847,"{'name': 'Saudi Arabia', 'id': '682', 'alpha3code': 'SAU', 'alpha2code': 'SA'}",1991-08-19,16521,16467,Salem Mohammed,right,171,Al Dawsari,,"{'name': 'Saudi Arabia', 'id': '682', 'alpha3code': 'SAU', 'alpha2code': 'SA'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",Salem Al Dawsari,72,122832
1848,"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",1993-09-08,null,2460,Alexander,left,193,Hack,,"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",A. Hack,82,221172
1849,"{'name': 'Iceland', 'id': '352', 'alpha3code': 'ISL', 'alpha2code': 'IS'}",1990-06-18,null,6410,R\u00fanar M\u00e1r,right,178,Sigurj\u00f3nsson,,"{'name': 'Iceland', 'id': '352', 'alpha3code': 'ISL', 'alpha2code': 'IS'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",R. Sigurj\u00f3nsson,83,57333
1850,"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",1991-02-12,null,2454,Patrick,right,179,Herrmann,,"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",P. Herrmann,70,15018
1851,"{'name': 'Iceland', 'id': '352', 'alpha3code': 'ISL', 'alpha2code': 'IS'}",1993-08-05,7839,13897,Sverrir Ingi,right,188,Ingason,,"{'name': 'Iceland', 'id': '352', 'alpha3code': 'ISL', 'alpha2code': 'IS'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",S. Ingason,75,57347
1852,"{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",1996-03-05,6388,19830,Gabriel,left,172,Boschilia,,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",Boschilia,63,255320
1853,"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",1996-01-21,1598,675,Marco,left,182,Asensio Willemsen,,"{'name': 'Netherlands', 'id': '528', 'alpha3code': 'NLD', 'alpha2code': 'NL'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",Marco Asensio,76,288091
1854,"{'name': 'Bosnia-Herzegovina', 'id': '70', 'alpha3code': 'BIH', 'alpha2code': 'BA'}",1998-03-25,10007,696,Ermedin,right,184,Demirovi\u0107,,"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",E. Demirovi\u0107,74,352328
1855,"{'name': 'Iceland', 'id': '352', 'alpha3code': 'ISL', 'alpha2code': 'IS'}",1993-04-30,7839,6709,Arn\u00f3r Ingvi,right,182,Traustason,,"{'name': 'Iceland', 'id': '352', 'alpha3code': 'ISL', 'alpha2code': 'IS'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",A. Traustason,71,57480
1856,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",1988-02-25,null,3204,Giacomo,left,186,Poluzzi,,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",G. Poluzzi,84,24725
1857,"{'name': 'Chile', 'id': '152', 'alpha3code': 'CHL', 'alpha2code': 'CL'}",1994-01-15,12381,3166,Erick Antonio,right,186,Pulgar Farf\u00e1n,,"{'name': 'Chile', 'id': '152', 'alpha3code': 'CHL', 'alpha2code': 'CL'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",E. Pulgar,83,90268
1858,"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",1995-01-08,null,2450,Ville Matti,right,189,Steinmann,,"{'name': 'Finland', 'id': '246', 'alpha3code': 'FIN', 'alpha2code': 'FI'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",M. Steinmann,79,221376
1859,"{'name': 'Cameroon', 'id': '120', 'alpha3code': 'CMR', 'alpha2code': 'CM'}",1997-04-17,null,3785,Felix,right,186,Eboa Eboa,,"{'name': 'Cameroon', 'id': '120', 'alpha3code': 'CMR', 'alpha2code': 'CM'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",F. Eboa Eboa,80,286915
1860,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1997-01-03,null,3776,Fod\u00e9 ,left,182,Ballo Tour\u00e9,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",F. Tour\u00e9,70,286917
1861,"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",1997-08-23,null,691,\u00d3scar,left,167,Melendo Jim\u00e9nez,,"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",\u00d3scar Melendo,63,450784
1862,"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",1993-09-30,null,2481,Philipp,left,177,Max,,"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",P. Max,77,221411
1863,"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",1994-06-29,null,695,Iv\u00e1n,right,174,L\u00f3pez \u00c1lvarez,,"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",Ivi,74,254189
1864,"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",1993-04-08,null,678,Mikel,left,191,Vesga Arruti,,"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",Vesga,84,286963
1865,"{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",1997-02-25,null,2445,Santiago Lionel,right,168,Ascac\u00edbar,,"{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",S. Ascac\u00edbar,69,413737
1866,"{'name': 'Brazil', 'id': '76', 'alpha3code': 'BRA', 'alpha2code': 'BR'}",1984-04-04,null,701,Charles ,right,179,D\u00edas Barbosa de Oliveira,,"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",Charles,76,385273
1867,"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",1997-07-09,1604,695,Iv\u00e1n,right,183,Villar Mart\u00ednez,,"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",Iv\u00e1n Villar,76,286974
1868,"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",1996-08-11,1604,696,Antonio,right,184,Sivera Salv\u00e1,,"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",Antonio Sivera,75,286981
1869,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",1990-06-29,null,3219,Gaetano,right,173,Letizia,,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",G. Letizia,63,24838
1870,"{'name': 'Germany', 'id': '276', 'alpha3code': 'DEU', 'alpha2code': 'DE'}",1993-04-07,null,2454,Vincenzo,right,180,Grifo,,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",V. Grifo,72,221452
1871,"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",1997-01-09,null,682,Adri\u00e1n,left,181,Mar\u00edn G\u00f3mez,,"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",Adri\u00e1n Mar\u00edn,73,286994
1872,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1999-07-07,4423,3197,Moussa,left,170,Diaby,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",M. Diaby,65,419204
1873,"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",1995-07-11,null,714,Benito,left,175,Ram\u00edrez del Toro,,"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",Benito Ram\u00edrez,70,287003
1874,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}",1991-06-17,null,3165,Manuel,right,174,Pucciarelli,,"{'name': 'Italy', 'id': '380', 'alpha3code': 'ITA', 'alpha2code': 'IT'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",M. Pucciarelli,63,24964
1875,"{'name': 'Romania', 'id': '642', 'alpha3code': 'ROU', 'alpha2code': 'RO'}",1986-10-22,null,3162,\u015etefan Daniel,left,183,Radu,,"{'name': 'Romania', 'id': '642', 'alpha3code': 'ROU', 'alpha2code': 'RO'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",\u015e. Radu,79,20550
1876,"{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}",1995-03-09,null,679,\u00c1ngel Mart\u00edn,right,172,Correa,,"{'name': 'Argentina', 'id': '32', 'alpha3code': 'ARG', 'alpha2code': 'AR'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",\u00c1. Correa,67,254408
1877,"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}",1996-04-30,null,683,Iv\u00e1n,right,180,Rodr\u00edguez del Pozo,,"{'name': 'Spain', 'id': '724', 'alpha3code': 'ESP', 'alpha2code': 'ES'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",Iv\u00e1n Rodr\u00edguez,70,352748
1878,"{'name': 'Albania', 'id': '8', 'alpha3code': 'ALB', 'alpha2code': 'AL'}",1993-07-08,null,12508,Ergys,right,171,Ka\u00e7e,,"{'name': 'Albania', 'id': '8', 'alpha3code': 'ALB', 'alpha2code': 'AL'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",E. Ka\u00e7e,62,93608
1879,"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}",1984-08-18,null,3162,Du\u0161an,right,185,Basta,,"{'name': 'Serbia', 'id': '688', 'alpha3code': 'SRB', 'alpha2code': 'RS'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",D. Basta,75,20575
1880,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1993-12-28,null,3219,Jean-Claude,right,192,Billong,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",J. Billong,90,385655
1881,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1997-05-25,null,3789,Gauthier,,183,Banaziak,,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}","{'code2': 'GK', 'code3': 'GKP', 'name': 'Goalkeeper'}",G. Banaziak,68,352898
1882,"{'name': 'Japan', 'id': '392', 'alpha3code': 'JPN', 'alpha2code': 'JP'}",1994-11-10,null,2445,Takuma,right,173,Asano,,"{'name': 'Japan', 'id': '392', 'alpha3code': 'JPN', 'alpha2code': 'JP'}","{'code2': 'FW', 'code3': 'FWD', 'name': 'Forward'}",T. Asano,71,254649
1883,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1998-02-08,4425,3780,Kelvin,right,180,Amian Adou,,"{'name': ""C\\u00f4te d'Ivoire"", 'id': '384', 'alpha3code': 'CIV', 'alpha2code': 'CI'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",K. Amian,78,352986
1884,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1998-10-27,null,2975,Dayotchanculle,right,185,Upamecano,,"{'name': 'Guinea-Bissau', 'id': '624', 'alpha3code': 'GNB', 'alpha2code': 'GW'}","{'code2': 'DF', 'code3': 'DEF', 'name': 'Defender'}",D. Upamecano,83,352988
1885,"{'name': 'France', 'id': '250', 'alpha3code': 'FRA', 'alpha2code': 'FR'}",1998-06-12,4426,3775,Jean-Victor,left,177,Makengo,,"{'name': 'Congo DR', 'id': '180', 'alpha3code': 'COD', 'alpha2code': 'CD'}","{'code2': 'MD', 'code3': 'MID', 'name': 'Midfielder'}",J. Makengo,75,352992
